GlobalEventID,is_supply_chain_relevant,impact_domain_draft,country,summary_kr,error_msg,affected_material,tone_score,event_type
1025575941,True,정책,미국,"바이든 행정부가 미네소타의 경계 수역 근처에서 두 개의 광물 임대를 취소함으로써 구리 및 니켈 광산 프로젝트를 중단시켰습니다. 이는 전기차 생산에 필수적인 구리 공급에 부정적인 영향을 미칠 수 있습니다. 이 결정은 환경 보호론자들에게는 승리로 여겨지지만, 광산업계에는 큰 타격이 될 것입니다. 이로 인해 미국 내 구리 생산이 감소할 수 있으며, 전기차 및 관련 인프라의 원자재 공급에 차질이 생길 수 있습니다.",,"[""copper"", ""nickel""]",-0.7,Lease Cancellation
1199970827,False,기타,United States,"이 기사는 미국 상무부가 중국 및 러시아산 소프트웨어와 하드웨어를 자동차에서 금지하는 방안을 제안한 내용으로, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""hardware"", ""software""]",-0.5,proposed ban
1083294012,True,정책,United States,"바이든 행정부가 미네소타의 225,000 에이커에 달하는 광산 개발을 20년간 금지하는 정책을 발표하여, 미국 내 귀중한 광물 자원에 대한 접근을 차단하고 중국의 영향력을 강화하는 결과를 초래하고 있다는 비판이 제기되고 있다. 이 조치는 구리, 니켈 등 재생 가능 에너지와 방위 시스템에 필수적인 자원의 개발을 저해할 것으로 예상된다.",,"[""copper"", ""nickel"", ""cobalt"", ""platinum-group elements""]",-0.8,policy ban
1192985349,False,기타,미국,"이 기사는 미국 미네소타주 킨니의 역사와 지역 사회의 문제에 대한 이야기로, 공급망 리스크와는 관련이 없습니다.",,"[""iron"", ""manganese""]",0.2,secession
1175663861,False,기타,USA,"이 기사는 로비스트와 정치적 영향력에 대한 내용으로, 핵심광물 공급망 리스크와는 관련이 없습니다.",,"[""iron ore""]",0.2,lobbying campaign
1242651260,False,기타,미국,"이 기사는 TSA의 새로운 금지 조치가 미시간 비행객에게 미치는 영향을 다루고 있으며, 배터리 공급망과 관련된 내용이 아니다.",,"[""lithium-ion batteries"", ""power banks"", ""portable rechargers"", ""cell phone batteries"", ""laptop batteries"", ""external batteries""]",-0.5,ban
1209601078,False,기타,,"이 기사는 미국의 여행 금지 조치와 관련된 정치적 논란에 대한 내용으로, 공급망 리스크와는 무관합니다.",,[],-0.5,Political Case
985659716,False,기타,Canada,"이 기사는 캐나다의 석유 및 가스 산업의 중요성에 대한 정치적 논의와 관련된 내용으로, 공급망 리스크와는 직접적인 연관이 없습니다.",,"[""oil"", ""natural gas"", ""lithium"", ""nickel"", ""cobalt"", ""manganese"", ""graphite""]",-0.5,political debate
898790975,False,기타,United States,"이 기사는 볼티모어에서 플라스틱 봉투 금지 법안이 통과되었다는 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""plastic bags""]",0.5,legislation
1254689827,False,기타,United States,"이 기사는 배터리 에너지 저장 시스템(BESS)의 설치에 대한 일시적인 금지 조치와 관련된 안전 문제를 다루고 있으며, 공급망 리스크와는 직접적인 관련이 없습니다.",,"[""lithium-ion"", ""lithium iron phosphate""]",0.2,safety concern
1078458130,True,정책,Zimbabwe,"짐바브웨가 리튬의 모든 수출을 금지했으며, 이는 리튬을 원자재로 수출하는 대신 배터리 제조를 위한 가공을 촉진하기 위한 조치로 보인다. 그러나 이 금지는 불법 채굴과 밀수를 방지하기 위한 정부의 시도로 해석된다. 중국의 대형 광산 기업들은 이 금지에서 면제된다. 이로 인해 짐바브웨의 리튬 공급망에 대한 정책적 리스크가 증가할 것으로 예상된다.",,"[""litio""]",-0.5,prohibición de exportaciones
921688803,True,생산,Zambia,"Glencore는 자회사 Mopani Copper Mines의 구리 채굴을 3개월 동안 재개하지만, 가격 하락과 코로나19로 인해 운영을 종료할 계획을 진행한다고 발표했다. 이로 인해 수천 개의 일자리가 위험에 처할 수 있다는 우려가 제기되었다. Glencore는 90일 동안 정부와 현재의 문제에 대한 잠재적 해결책을 논의할 것이라고 밝혔다. 코로나19와 가격 하락으로 인해 공급망에 차질이 발생하고 있다. 또한, 자본 지출을 2020년 동안 최대 25%까지 줄일 것이라고 발표했다. 대통령은 코로나19 확산을 막기 위해 국경을 폐쇄하고 공공 집회를 금지했다.",,"[""copper""]",-0.5,supply chain disruption
1078167940,True,정책,Zimbabwe,짐바브웨가 리튬 광석 수출 금지를 발표하며 정제소 설립을 위한 첫걸음을 내딛었다. 이 조치는 배터리 제조업체들에게 중요한 원자재 공급망에 영향을 미칠 수 있다.,,"[""lithium ore""]",0.3,export ban
920069318,False,기타,UK,"이 기사는 Meghan Markle이 Mail on Sunday를 상대로 제기한 소송에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.0,Legal Action
1220713762,False,기타,Brazil,"이 기사는 JBS의 탄소 배출 목표와 관련된 내용으로, 공급망 리스크와 직접적인 연관이 없습니다.",,"[""beef""]",-0.5,supply chain challenge
990955003,True,지정학,Guinea,"기니의 시만두 광산 프로젝트가 호주 철광석 수출에 큰 위협이 되고 있으며, 중국이 이 광산을 통해 공급망을 다변화하려는 계획을 세우고 있다. 이 프로젝트는 철광석 수출을 2025년까지 시작할 계획이지만, 철도 건설 예산에 대한 이견으로 현재 정체 상태에 있다. 이로 인해 호주 경제에 미치는 영향이 클 것으로 예상된다.",,"[""iron ore""]",-0.5,project delay
1230474502,True,정책,EU,"유럽연합(EU)과 영국이 러시아에 대한 새로운 제재를 발표했습니다. 이 제재는 러시아의 무역, 해양, 인프라 및 금융 서비스 부문을 겨냥하고 있으며, 알루미늄 수입 금지 및 이중 용도 물품의 수출 제한을 포함합니다. 이러한 조치는 배터리 제조에 필요한 핵심 광물 공급망에 영향을 미칠 수 있습니다.",,"[""aluminium"", ""dual-use chemical precursors"", ""software for CNC machines"", ""video game controllers"", ""chromium ores and compounds"", ""steel"", ""glass materials""]",-0.5,sanctions imposed
1230902828,False,기타,,"이 기사는 소련 시절의 식량 부족과 관련된 역사적 이야기로, 공급망 리스크와는 관련이 없습니다.",,"[""dolphin meat""]",-0.5,historical food scarcity
941384995,True,생산,India,"타밀나두 주 정부와 공장 반대 시위자들에게 큰 승리를 안긴 사건으로, 마드라스 고등법원은 베단타의 구리 공장인 스털라이트의 재가동 요청을 기각했다. 이 공장은 환경 규정을 위반하여 주 정부에 의해 2년 이상 운영이 중단되었으며, 공장 운영 재개가 불가능하게 되었다. 이로 인해 생산 차질이 발생할 것으로 예상된다.",,"[""copper""]",-0.5,plant closure
1066975367,True,생산,중국,"최근 알루미늄 시장은 중국과 해외에서의 생산 감소와 수요 개선의 영향을 받고 있습니다. 유럽의 Hydro Aluminium이 알루미늄 생산을 부분적으로 줄이기로 결정했으며, 이는 전체 생산량에 큰 영향을 미칠 것으로 예상됩니다. 또한, 러시아 알루미늄에 대한 제재 논의가 진행 중이며, 이는 글로벌 알루미늄 공급망에 중대한 영향을 미칠 수 있습니다. 국내에서도 생산이 지속적으로 감소하고 있으며, 이는 알루미늄 가격에 영향을 미치고 있습니다. 전반적으로 알루미늄 공급이 긴축되고 있지만, 국내 수요는 점진적으로 개선되고 있는 상황입니다.",,"[""aluminium""]",0.2,production reduction
1216911007,True,정책,미국,"중국이 안티모니, 갈륨, 독일륨에 대한 수출 금지를 시행함에 따라 미국의 방산 산업에 중요한 공급망 리스크가 발생하고 있다. 미국 정부는 방산 산업의 안정적인 공급을 보장하기 위해 전략적 광물의 비축을 추진하고 있으며, 이를 위해 방위 생산법(DPA)을 활용할 수 있는 권한을 가지고 있다. 이 법을 통해 새로운 광물 비축을 구축하고, 공급 부족 시 방산 산업에 광물을 판매할 수 있는 방안이 모색되고 있다.",,"[""antimony"", ""gallium"", ""germanium"", ""bismuth"", ""tungsten""]",-0.5,export ban
1117738643,True,시장,Indonesia,"인도네시아 대통령 조코 위도도는 중국 방문 중 중국 기업들로부터 수십억 달러의 투자 약속을 확보했다. 이 중 가장 큰 거래는 세계 최대 유리 제조업체 중 하나인 신이( Xinyi)가 인도네시아에 제조 공장을 건설하기 위해 115억 달러를 투자하겠다는 약속이다. 이 공장은 세계에서 두 번째로 큰 공장이 될 예정이다. 이러한 투자로 35,000개의 일자리가 창출될 것으로 예상된다. 인도네시아는 유리 및 태양광 패널 제조의 주요 원자재인 250억 톤의 석영 모래 자원을 보유하고 있으며, 중국은 태양광 패널의 세계 최대 생산국이다. 시장 전문가들은 이러한 투자 계약이 인도네시아의 자원 가치를 높이는 데 기여할 것이라고 평가하고 있다. 그러나 중국의 가격 독점을 방지하기 위해 한국과 일본 등 다른 국가들도 투자하도록 초대해야 한다고 제안했다. 또한 인도네시아는 니켈 생산에서 가치를 추가하여 수익을 크게 증가시킨 사례를 언급하며, 석영 모래 가공을 통해 이익을 10배로 늘릴 수 있다고 강조했다. 이와 함께 조코 위도도 대통령은 중국과의 회의에서 동남아시아의 평화와 안정 유지를 촉구했다. 이 기사는 인도네시아의 공급망 리스크와 관련이 있으며, 시장 도메인에서의 영향을 미친다.",,"[""quartz sand"", ""nickel""]",0.3,investment commitment
958037901,False,기타,India,"이 기사는 인도 펌프 제조 산업의 원자재 가격 상승과 관련된 내용을 다루고 있으나, 핵심광물 공급망과의 직접적인 연관성이 부족하여 공급망 리스크와는 무관한 것으로 판단됩니다.",,"[""copper"", ""stainless steel"", ""electrical steel"", ""pig iron"", ""packaging materials""]",-0.5,price increase
1045401426,True,정책,Indonesia,"인도네시아가 테슬라의 배터리 및 전기차 공장 유치를 위해 니켈을 활용하고 있으며, 이는 원자재 수출 금지와 관련된 정책적 결정으로 인한 공급망 리스크를 나타냅니다.",,"[""nickel""]",0.5,investment announcement
1136528536,True,생산,Indonesia,"인도네시아의 고급 니켈 광석 매장량이 약 6년 내에 고갈될 수 있다는 경고가 나왔으며, 이는 스테인리스 강 제조에 사용되는 이 자원의 부족 위험을 초래할 수 있다. 인도네시아의 니켈 생산은 국가 경제의 주요 부분이 되었으며, 정부는 니켈 매장량의 지속 가능성을 확보하기 위한 종합적인 노력이 필요하다고 강조했다.",,"[""nickel ore""]",-0.5,resource depletion
1113593167,True,정책,중국,"중국 정부가 미국의 경제 제재에 대한 보복으로 갈륨과 독일의 수출 제한을 발표했습니다. 이 조치는 8월 1일부터 시행되며, 기업들은 수출 허가를 신청해야 합니다. 이는 중국의 고급 반도체 및 기술 산업에 큰 영향을 미칠 것으로 예상됩니다. 이로 인해 관련 기업들은 갈륨과 독일의 급격한 부족과 가격 상승에 대한 우려를 표명하고 있습니다.",,"[""gallium"", ""germanium""]",-0.5,export restrictions
983652581,False,기타,Australia,"이 기사는 호주와 중국 간의 외교적 갈등에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""iron ore"", ""barley"", ""beef"", ""lamb"", ""wine"", ""lobster""]",-0.5,Diplomatic Dispute
1009528613,False,기타,France,"이 기사는 코로나19의 기원과 관련된 실험실 사고에 대한 논의로, 공급망 리스크와는 관련이 없습니다.",,"[""SARS Cov2"", ""coronavirus"", ""pathogènes""]",-0.5,incident
1010293311,True,물류,Mongolia,"몽골의 석탄 운전사들이 중국 국경에서 대기 중이며, 코로나19로 인한 지연과 급여 미지급으로 어려움을 겪고 있다. 운전사들은 코로나19 검사 후 중국으로 이동하지만, 국경 통과가 지연되고 있어 물류 차질이 발생하고 있다. 중국의 에너지 위기와 석탄 가격 상승으로 인해 수출량 증가가 필요하지만, 엄격한 방역 조치로 인해 물류 상황이 악화되고 있다.",,"[""coal""]",-0.5,transport disruption
1168943554,False,기타,,"이 기사는 정부 관료 및 정치적 사건에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.0,Government officials' actions and reminders
1083891305,True,정책,Australia,"호주 석탄 화물이 중국 항구에 도착할 예정이며, 이는 양국 간의 비공식 수입 금지가 해제된 것을 의미합니다. 이로 인해 호주와 중국 간의 무역 관계가 개선되고 있으며, 호주 정부는 이를 긍정적으로 보고 있습니다. 그러나 무역 긴장 완화 과정은 시간이 걸릴 것으로 보입니다. 또한, 중국의 공식 및 비공식 제재로 인해 호주 제품의 수출이 영향을 받았으며, 이는 정책적 리스크로 분류됩니다.",,"[""coking coal"", ""thermal coal"", ""timber"", ""lobsters"", ""wine"", ""barley""]",0.5,resumption of trade
